"","PrimaryKey","gap_class","nwern_percent","nwern_n","nwern_length","total_line_length","length","n","percent","group","n_lines","line_length","percent_difference"
"4538","16041316555633692017-05-02","101-201",7.79,18,2337,5000,488,4,9.76,"L_25_N_2",2,25,-1.97
"4539","16041316555633692017-05-02","101-201",7.79,18,2337,7500,517,4,6.89333333333333,"L_25_N_3",3,25,0.896666666666667
"4540","16041316555633692017-05-02","101-201",7.79,18,2337,5000,390,3,7.8,"L_50_N_1",1,50,-0.00999999999999979
"4541","16041316555633692017-05-02","101-201",7.79,18,2337,10000,838,7,8.38,"L_50_N_2",2,50,-0.590000000000001
"4542","16041316555633692017-05-02","101-201",7.79,18,2337,15000,838,7,5.58666666666667,"L_50_N_3",3,50,2.20333333333333
"4543","16041316555633692017-05-02","101-201",7.79,18,2337,10000,987,8,9.87,"L_100_N_1",1,100,-2.08
"4544","16041316555633692017-05-02","101-201",7.79,18,2337,20000,1350,10,6.75,"L_100_N_2",2,100,1.04
"4545","16041316555633692017-05-02","101-201",7.79,18,2337,30000,2337,18,7.79,"NWERN Base",3,100,0
"4546","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,2500,113,5,4.52,"L_25_N_1",1,25,1.12666666666667
"4547","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,5000,282,13,5.64,"L_25_N_2",2,25,0.00666666666666682
"4548","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,7500,329,15,4.38666666666667,"L_25_N_3",3,25,1.26
"4549","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,5000,259,12,5.18,"L_50_N_1",1,50,0.466666666666667
"4550","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,10000,547,25,5.47,"L_50_N_2",2,50,0.176666666666667
"4551","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,15000,769,35,5.12666666666667,"L_50_N_3",3,50,0.52
"4552","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,10000,563,26,5.63,"L_100_N_1",1,100,0.0166666666666666
"4553","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,20000,1131,51,5.655,"L_100_N_2",2,100,-0.00833333333333375
"4554","16041316555633692017-05-02","20-25",5.64666666666667,77,1694,30000,1694,77,5.64666666666667,"NWERN Base",3,100,0
"4555","16041316555633692017-05-02","201-Inf",1.49,2,447,2500,0,0,0,"L_25_N_1",1,25,1.49
"4556","16041316555633692017-05-02","201-Inf",1.49,2,447,5000,201,1,4.02,"L_25_N_2",2,25,-2.53
"4557","16041316555633692017-05-02","201-Inf",1.49,2,447,7500,0,0,0,"L_25_N_3",3,25,1.49
"4558","16041316555633692017-05-02","201-Inf",1.49,2,447,5000,0,0,0,"L_50_N_1",1,50,1.49
"4559","16041316555633692017-05-02","201-Inf",1.49,2,447,10000,201,1,2.01,"L_50_N_2",2,50,-0.52
"4560","16041316555633692017-05-02","201-Inf",1.49,2,447,15000,447,2,2.98,"L_50_N_3",3,50,-1.49
"4561","16041316555633692017-05-02","201-Inf",1.49,2,447,10000,201,1,2.01,"L_100_N_1",1,100,-0.52
"4562","16041316555633692017-05-02","201-Inf",1.49,2,447,20000,246,1,1.23,"L_100_N_2",2,100,0.26
"4563","16041316555633692017-05-02","201-Inf",1.49,2,447,30000,447,2,1.49,"NWERN Base",3,100,0
"4564","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,2500,725,20,29,"L_25_N_1",1,25,-6.57333333333333
"4565","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,5000,1120,31,22.4,"L_25_N_2",2,25,0.0266666666666637
"4566","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,7500,1880,53,25.0666666666667,"L_25_N_3",3,25,-2.64
"4567","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,5000,929,26,18.58,"L_50_N_1",1,50,3.84666666666667
"4568","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,10000,2219,64,22.19,"L_50_N_2",2,50,0.236666666666668
"4569","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,15000,3434,100,22.8933333333333,"L_50_N_3",3,50,-0.466666666666665
"4570","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,10000,1957,56,19.57,"L_100_N_1",1,100,2.85666666666667
"4571","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,20000,4771,138,23.855,"L_100_N_2",2,100,-1.42833333333333
"4572","16041316555633692017-05-02","25-51",22.4266666666667,194,6728,30000,6728,194,22.4266666666667,"NWERN Base",3,100,0
"4573","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,2500,349,5,13.96,"L_25_N_1",1,25,7.55333333333333
"4574","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,5000,797,13,15.94,"L_25_N_2",2,25,5.57333333333334
"4575","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,7500,1268,19,16.9066666666667,"L_25_N_3",3,25,4.60666666666667
"4576","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,5000,916,13,18.32,"L_50_N_1",1,50,3.19333333333334
"4577","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,10000,2229,32,22.29,"L_50_N_2",2,50,-0.776666666666664
"4578","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,15000,3667,53,24.4466666666667,"L_50_N_3",3,50,-2.93333333333333
"4579","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,10000,1861,27,18.61,"L_100_N_1",1,100,2.90333333333334
"4580","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,20000,4593,65,22.965,"L_100_N_2",2,100,-1.45166666666666
"4581","16041316555633692017-05-02","51-101",21.5133333333333,92,6454,30000,6454,92,21.5133333333333,"NWERN Base",3,100,0
"4582","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,2500,457,41,18.28,"L_25_N_1",1,25,-3.33333333333333
"4583","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,5000,706,69,14.12,"L_25_N_2",2,25,0.826666666666668
"4584","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,7500,930,85,12.4,"L_25_N_3",3,25,2.54666666666667
"4585","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,5000,944,84,18.88,"L_50_N_1",1,50,-3.93333333333333
"4586","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,10000,1381,123,13.81,"L_50_N_2",2,50,1.13666666666667
"4587","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,15000,2187,202,14.58,"L_50_N_3",3,50,0.366666666666665
"4588","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,10000,1706,152,17.06,"L_100_N_1",1,100,-2.11333333333333
"4589","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,20000,2778,255,13.89,"L_100_N_2",2,100,1.05666666666667
"4590","16041316555633692017-05-02","NoGap",14.9466666666667,407,4484,30000,4484,407,14.9466666666667,"NWERN Base",3,100,0
"4591","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,2500,465,3,18.6,"L_25_N_1",1,25,5.24666666666667
"4592","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,5000,829,6,16.58,"L_25_N_2",2,25,7.26666666666667
"4593","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,7500,2533,17,33.7733333333333,"L_25_N_3",3,25,-9.92666666666667
"4594","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,5000,1084,8,21.68,"L_50_N_1",1,50,2.16666666666667
"4595","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,10000,2932,20,29.32,"L_50_N_2",2,50,-5.47333333333333
"4596","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,15000,3295,24,21.9666666666667,"L_50_N_3",3,50,1.88
"4597","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,10000,2124,16,21.24,"L_100_N_1",1,100,2.60666666666667
"4598","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,20000,5030,35,25.15,"L_100_N_2",2,100,-1.30333333333333
"4599","16041316555633692017-07-13","101-201",23.8466666666667,51,7154,30000,7154,51,23.8466666666667,"NWERN Base",3,100,0
"4600","16041316555633692017-07-13","20-25",3.33,46,999,2500,40,2,1.6,"L_25_N_1",1,25,1.73
"4601","16041316555633692017-07-13","20-25",3.33,46,999,5000,195,9,3.9,"L_25_N_2",2,25,-0.569999999999999
"4602","16041316555633692017-07-13","20-25",3.33,46,999,7500,129,6,1.72,"L_25_N_3",3,25,1.61
"4603","16041316555633692017-07-13","20-25",3.33,46,999,5000,311,14,6.22,"L_50_N_1",1,50,-2.89
"4604","16041316555633692017-07-13","20-25",3.33,46,999,10000,220,10,2.2,"L_50_N_2",2,50,1.13
"4605","16041316555633692017-07-13","20-25",3.33,46,999,15000,696,32,4.64,"L_50_N_3",3,50,-1.31
"4606","16041316555633692017-07-13","20-25",3.33,46,999,10000,305,14,3.05,"L_100_N_1",1,100,0.280000000000001
"4607","16041316555633692017-07-13","20-25",3.33,46,999,20000,694,32,3.47,"L_100_N_2",2,100,-0.14
"4608","16041316555633692017-07-13","20-25",3.33,46,999,30000,999,46,3.33,"NWERN Base",3,100,0
"4609","16041316555633692017-07-13","201-Inf",11.84,11,3552,2500,0,0,0,"L_25_N_1",1,25,11.84
"4610","16041316555633692017-07-13","201-Inf",11.84,11,3552,5000,1265,5,25.3,"L_25_N_2",2,25,-13.46
"4611","16041316555633692017-07-13","201-Inf",11.84,11,3552,7500,526,2,7.01333333333333,"L_25_N_3",3,25,4.82666666666667
"4612","16041316555633692017-07-13","201-Inf",11.84,11,3552,5000,250,1,5,"L_50_N_1",1,50,6.84
"4613","16041316555633692017-07-13","201-Inf",11.84,11,3552,10000,2136,6,21.36,"L_50_N_2",2,50,-9.52
"4614","16041316555633692017-07-13","201-Inf",11.84,11,3552,15000,250,1,1.66666666666667,"L_50_N_3",3,50,10.1733333333333
"4615","16041316555633692017-07-13","201-Inf",11.84,11,3552,10000,1015,4,10.15,"L_100_N_1",1,100,1.69
"4616","16041316555633692017-07-13","201-Inf",11.84,11,3552,20000,2537,7,12.685,"L_100_N_2",2,100,-0.844999999999999
"4617","16041316555633692017-07-13","201-Inf",11.84,11,3552,30000,3552,11,11.84,"NWERN Base",3,100,0
"4618","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,2500,554,15,22.16,"L_25_N_1",1,25,-6.15333333333333
"4619","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,5000,754,19,15.08,"L_25_N_2",2,25,0.926666666666669
"4620","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,7500,1138,31,15.1733333333333,"L_25_N_3",3,25,0.833333333333334
"4621","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,5000,977,26,19.54,"L_50_N_1",1,50,-3.53333333333333
"4622","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,10000,1339,37,13.39,"L_50_N_2",2,50,2.61666666666667
"4623","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,15000,2750,77,18.3333333333333,"L_50_N_3",3,50,-2.32666666666666
"4624","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,10000,1454,41,14.54,"L_100_N_1",1,100,1.46666666666667
"4625","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,20000,3348,92,16.74,"L_100_N_2",2,100,-0.733333333333331
"4626","16041316555633692017-07-13","25-51",16.0066666666667,133,4802,30000,4802,133,16.0066666666667,"NWERN Base",3,100,0
"4627","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,2500,894,12,35.76,"L_25_N_1",1,25,-9.64333333333333
"4628","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,5000,1036,14,20.72,"L_25_N_2",2,25,5.39666666666667
"4629","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,7500,1805,25,24.0666666666667,"L_25_N_3",3,25,2.05
"4630","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,5000,1233,18,24.66,"L_50_N_1",1,50,1.45666666666667
"4631","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,10000,2336,34,23.36,"L_50_N_2",2,50,2.75666666666667
"4632","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,15000,4349,60,28.9933333333333,"L_50_N_3",3,50,-2.87666666666667
"4633","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,10000,2776,38,27.76,"L_100_N_1",1,100,-1.64333333333333
"4634","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,20000,5059,72,25.295,"L_100_N_2",2,100,0.821666666666665
"4635","16041316555633692017-07-13","51-101",26.1166666666667,110,7835,30000,7835,110,26.1166666666667,"NWERN Base",3,100,0
"4636","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,2500,195,14,7.8,"L_25_N_1",1,25,-0.143333333333333
"4637","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,5000,321,30,6.42,"L_25_N_2",2,25,1.23666666666667
"4638","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,7500,424,33,5.65333333333333,"L_25_N_3",3,25,2.00333333333333
"4639","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,5000,399,40,7.98,"L_50_N_1",1,50,-0.323333333333332
"4640","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,10000,693,61,6.93,"L_50_N_2",2,50,0.726666666666667
"4641","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,15000,1267,105,8.44666666666667,"L_50_N_3",3,50,-0.789999999999998
"4642","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,10000,757,61,7.57,"L_100_N_1",1,100,0.0866666666666669
"4643","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,20000,1540,135,7.7,"L_100_N_2",2,100,-0.043333333333333
"4644","16041316555633692017-07-13","NoGap",7.65666666666667,196,2297,30000,2297,196,7.65666666666667,"NWERN Base",3,100,0
"4645","16041316555633692017-10-12","101-201",21.72,49,6516,2500,1055,8,42.2,"L_25_N_1",1,25,-20.48
"4646","16041316555633692017-10-12","101-201",21.72,49,6516,5000,1466,10,29.32,"L_25_N_2",2,25,-7.6
"4647","16041316555633692017-10-12","101-201",21.72,49,6516,7500,1589,12,21.1866666666667,"L_25_N_3",3,25,0.533333333333331
"4648","16041316555633692017-10-12","101-201",21.72,49,6516,5000,1221,9,24.42,"L_50_N_1",1,50,-2.7
"4649","16041316555633692017-10-12","101-201",21.72,49,6516,10000,2113,16,21.13,"L_50_N_2",2,50,0.59
"4650","16041316555633692017-10-12","101-201",21.72,49,6516,15000,2912,22,19.4133333333333,"L_50_N_3",3,50,2.30666666666666
"4651","16041316555633692017-10-12","101-201",21.72,49,6516,10000,1969,15,19.69,"L_100_N_1",1,100,2.03
"4652","16041316555633692017-10-12","101-201",21.72,49,6516,20000,4547,34,22.735,"L_100_N_2",2,100,-1.015
"4653","16041316555633692017-10-12","101-201",21.72,49,6516,30000,6516,49,21.72,"NWERN Base",3,100,0
"4654","16041316555633692017-10-12","20-25",2.37,33,711,2500,68,3,2.72,"L_25_N_1",1,25,-0.35
"4655","16041316555633692017-10-12","20-25",2.37,33,711,5000,104,5,2.08,"L_25_N_2",2,25,0.29
"4656","16041316555633692017-10-12","20-25",2.37,33,711,7500,261,12,3.48,"L_25_N_3",3,25,-1.11
"4657","16041316555633692017-10-12","20-25",2.37,33,711,5000,42,2,0.84,"L_50_N_1",1,50,1.53
"4658","16041316555633692017-10-12","20-25",2.37,33,711,10000,306,14,3.06,"L_50_N_2",2,50,-0.69
"4659","16041316555633692017-10-12","20-25",2.37,33,711,15000,438,20,2.92,"L_50_N_3",3,50,-0.55
"4660","16041316555633692017-10-12","20-25",2.37,33,711,10000,306,14,3.06,"L_100_N_1",1,100,-0.69
"4661","16041316555633692017-10-12","20-25",2.37,33,711,20000,405,19,2.025,"L_100_N_2",2,100,0.345
"4662","16041316555633692017-10-12","20-25",2.37,33,711,30000,711,33,2.37,"NWERN Base",3,100,0
"4663","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,2500,0,0,0,"L_25_N_1",1,25,11.3633333333333
"4664","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,5000,875,3,17.5,"L_25_N_2",2,25,-6.13666666666667
"4665","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,7500,486,2,6.48,"L_25_N_3",3,25,4.88333333333333
"4666","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,5000,259,1,5.18,"L_50_N_1",1,50,6.18333333333333
"4667","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,10000,1171,4,11.71,"L_50_N_2",2,50,-0.346666666666666
"4668","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,15000,1632,6,10.88,"L_50_N_3",3,50,0.483333333333334
"4669","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,10000,1405,5,14.05,"L_100_N_1",1,100,-2.68666666666667
"4670","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,20000,2004,8,10.02,"L_100_N_2",2,100,1.34333333333333
"4671","16041316555633692017-10-12","201-Inf",11.3633333333333,13,3409,30000,3409,13,11.3633333333333,"NWERN Base",3,100,0
"4672","16041316555633692017-10-12","25-51",15.63,133,4689,2500,355,10,14.2,"L_25_N_1",1,25,1.43
"4673","16041316555633692017-10-12","25-51",15.63,133,4689,5000,390,12,7.8,"L_25_N_2",2,25,7.83
"4674","16041316555633692017-10-12","25-51",15.63,133,4689,7500,1220,34,16.2666666666667,"L_25_N_3",3,25,-0.636666666666667
"4675","16041316555633692017-10-12","25-51",15.63,133,4689,5000,851,25,17.02,"L_50_N_1",1,50,-1.39
"4676","16041316555633692017-10-12","25-51",15.63,133,4689,10000,1334,39,13.34,"L_50_N_2",2,50,2.29
"4677","16041316555633692017-10-12","25-51",15.63,133,4689,15000,2364,67,15.76,"L_50_N_3",3,50,-0.130000000000001
"4678","16041316555633692017-10-12","25-51",15.63,133,4689,10000,1334,39,13.34,"L_100_N_1",1,100,2.29
"4679","16041316555633692017-10-12","25-51",15.63,133,4689,20000,3355,94,16.775,"L_100_N_2",2,100,-1.145
"4680","16041316555633692017-10-12","25-51",15.63,133,4689,30000,4689,133,15.63,"NWERN Base",3,100,0
"4681","16041316555633692017-10-12","51-101",26.57,112,7971,2500,521,8,20.84,"L_25_N_1",1,25,5.73
"4682","16041316555633692017-10-12","51-101",26.57,112,7971,5000,1361,18,27.22,"L_25_N_2",2,25,-0.649999999999999
"4683","16041316555633692017-10-12","51-101",26.57,112,7971,7500,2163,31,28.84,"L_25_N_3",3,25,-2.27
"4684","16041316555633692017-10-12","51-101",26.57,112,7971,5000,1497,21,29.94,"L_50_N_1",1,50,-3.37
"4685","16041316555633692017-10-12","51-101",26.57,112,7971,10000,2881,40,28.81,"L_50_N_2",2,50,-2.24
"4686","16041316555633692017-10-12","51-101",26.57,112,7971,15000,4228,60,28.1866666666667,"L_50_N_3",3,50,-1.61666666666666
"4687","16041316555633692017-10-12","51-101",26.57,112,7971,10000,2792,39,27.92,"L_100_N_1",1,100,-1.35
"4688","16041316555633692017-10-12","51-101",26.57,112,7971,20000,5179,73,25.895,"L_100_N_2",2,100,0.674999999999997
"4689","16041316555633692017-10-12","51-101",26.57,112,7971,30000,7971,112,26.57,"NWERN Base",3,100,0
"4690","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,2500,156,15,6.24,"L_25_N_1",1,25,-0.233333333333333
"4691","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,5000,178,19,3.56,"L_25_N_2",2,25,2.44666666666667
"4692","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,7500,424,37,5.65333333333333,"L_25_N_3",3,25,0.353333333333333
"4693","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,5000,246,23,4.92,"L_50_N_1",1,50,1.08666666666667
"4694","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,10000,688,64,6.88,"L_50_N_2",2,50,-0.873333333333333
"4695","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,15000,998,90,6.65333333333333,"L_50_N_3",3,50,-0.646666666666667
"4696","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,10000,688,64,6.88,"L_100_N_1",1,100,-0.873333333333333
"4697","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,20000,1114,98,5.57,"L_100_N_2",2,100,0.436666666666667
"4698","16041316555633692017-10-12","NoGap",6.00666666666667,162,1802,30000,1802,162,6.00666666666667,"NWERN Base",3,100,0
"4699","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,2500,412,3,16.48,"L_25_N_1",1,25,7.69333333333333
"4700","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,5000,648,5,12.96,"L_25_N_2",2,25,11.2133333333333
"4701","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,7500,1751,13,23.3466666666667,"L_25_N_3",3,25,0.826666666666668
"4702","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,5000,1487,11,29.74,"L_50_N_1",1,50,-5.56666666666667
"4703","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,10000,2533,18,25.33,"L_50_N_2",2,50,-1.15666666666667
"4704","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,15000,3412,26,22.7466666666667,"L_50_N_3",3,50,1.42666666666667
"4705","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,10000,2456,19,24.56,"L_100_N_1",1,100,-0.38666666666667
"4706","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,20000,4796,35,23.98,"L_100_N_2",2,100,0.193333333333332
"4707","16041316555633692018-03-05","101-201",24.1733333333333,54,7252,30000,7252,54,24.1733333333333,"NWERN Base",3,100,0
"4708","16041316555633692018-03-05","20-25",3.94,54,1182,2500,67,3,2.68,"L_25_N_1",1,25,1.26
"4709","16041316555633692018-03-05","20-25",3.94,54,1182,5000,306,14,6.12,"L_25_N_2",2,25,-2.18
