"","PrimaryKey","indicator","nwern_height","nwern_pin_n","mean_height","line_length","interval","n_lines","pin_n","difference","group"
"2468","15111212022552222016-10-12","mean_height",18.8156028368794,150,15.0666666666667,100,40,3,30,3.74893617021277,"I_40_L_100_N_3"
"2469","15111212022552222017-05-12","mean_height",18.0833333333333,150,17.3333333333333,25,8,1,12,0.75,"I_8_L_25_N_1"
"2470","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.875,25,8,2,24,1.20833333333333,"I_8_L_25_N_2"
"2471","15111212022552222017-05-12","mean_height",18.0833333333333,150,12.6285714285714,25,8,3,36,5.4547619047619,"I_8_L_25_N_3"
"2472","15111212022552222017-05-12","mean_height",18.0833333333333,150,10.1666666666667,25,16,1,6,7.91666666666667,"I_16_L_25_N_1"
"2473","15111212022552222017-05-12","mean_height",18.0833333333333,150,21.3333333333333,25,16,2,12,-3.25,"I_16_L_25_N_2"
"2474","15111212022552222017-05-12","mean_height",18.0833333333333,150,24.1111111111111,25,16,3,18,-6.02777777777778,"I_16_L_25_N_3"
"2475","15111212022552222017-05-12","mean_height",18.0833333333333,150,13.5,25,24,1,4,4.58333333333333,"I_24_L_25_N_1"
"2476","15111212022552222017-05-12","mean_height",18.0833333333333,150,15,25,24,2,8,3.08333333333333,"I_24_L_25_N_2"
"2477","15111212022552222017-05-12","mean_height",18.0833333333333,150,12.5833333333333,25,24,3,12,5.5,"I_24_L_25_N_3"
"2478","15111212022552222017-05-12","mean_height",18.0833333333333,150,10.6666666666667,25,32,1,3,7.41666666666667,"I_32_L_25_N_1"
"2479","15111212022552222017-05-12","mean_height",18.0833333333333,150,12,25,32,2,6,6.08333333333333,"I_32_L_25_N_2"
"2480","15111212022552222017-05-12","mean_height",18.0833333333333,150,10.3333333333333,25,32,3,9,7.75,"I_32_L_25_N_3"
"2481","15111212022552222017-05-12","mean_height",18.0833333333333,150,10,25,40,1,3,8.08333333333333,"I_40_L_25_N_1"
"2482","15111212022552222017-05-12","mean_height",18.0833333333333,150,11,25,40,2,6,7.08333333333333,"I_40_L_25_N_2"
"2483","15111212022552222017-05-12","mean_height",18.0833333333333,150,17.8888888888889,25,40,3,9,0.194444444444443,"I_40_L_25_N_3"
"2484","15111212022552222017-05-12","mean_height",18.0833333333333,150,17.9130434782609,50,8,1,25,0.170289855072461,"I_8_L_50_N_1"
"2485","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.531914893617,50,8,2,50,1.55141843971631,"I_8_L_50_N_2"
"2486","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.6944444444444,50,8,3,75,1.38888888888889,"I_8_L_50_N_3"
"2487","15111212022552222017-05-12","mean_height",18.0833333333333,150,14.8333333333333,50,16,1,13,3.25,"I_16_L_50_N_1"
"2488","15111212022552222017-05-12","mean_height",18.0833333333333,150,19.52,50,16,2,26,-1.43666666666667,"I_16_L_50_N_2"
"2489","15111212022552222017-05-12","mean_height",18.0833333333333,150,23.3888888888889,50,16,3,39,-5.30555555555556,"I_16_L_50_N_3"
"2490","15111212022552222017-05-12","mean_height",18.0833333333333,150,15.3333333333333,50,24,1,9,2.75,"I_24_L_50_N_1"
"2491","15111212022552222017-05-12","mean_height",18.0833333333333,150,12.4705882352941,50,24,2,18,5.61274509803921,"I_24_L_50_N_2"
"2492","15111212022552222017-05-12","mean_height",18.0833333333333,150,14.8,50,24,3,27,3.28333333333333,"I_24_L_50_N_3"
"2493","15111212022552222017-05-12","mean_height",18.0833333333333,150,33.8571428571429,50,32,1,7,-15.7738095238095,"I_32_L_50_N_1"
"2494","15111212022552222017-05-12","mean_height",18.0833333333333,150,12.9230769230769,50,32,2,14,5.16025641025641,"I_32_L_50_N_2"
"2495","15111212022552222017-05-12","mean_height",18.0833333333333,150,20.3888888888889,50,32,3,21,-2.30555555555556,"I_32_L_50_N_3"
"2496","15111212022552222017-05-12","mean_height",18.0833333333333,150,11.4,50,40,1,5,6.68333333333333,"I_40_L_50_N_1"
"2497","15111212022552222017-05-12","mean_height",18.0833333333333,150,23.6,50,40,2,10,-5.51666666666667,"I_40_L_50_N_2"
"2498","15111212022552222017-05-12","mean_height",18.0833333333333,150,16,50,40,3,15,2.08333333333333,"I_40_L_50_N_3"
"2499","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.3673469387755,100,8,1,50,1.71598639455782,"I_8_L_100_N_1"
"2500","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.5729166666667,100,8,2,100,1.51041666666666,"I_8_L_100_N_2"
"2501","15111212022552222017-05-12","mean_height",18.0833333333333,150,18.0833333333333,100,8,3,150,0,"NWERN Base"
"2502","15111212022552222017-05-12","mean_height",18.0833333333333,150,15.9583333333333,100,16,1,25,2.125,"I_16_L_100_N_1"
"2503","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.1041666666667,100,16,2,50,1.97916666666666,"I_16_L_100_N_2"
"2504","15111212022552222017-05-12","mean_height",18.0833333333333,150,15.4366197183099,100,16,3,75,2.64671361502347,"I_16_L_100_N_3"
"2505","15111212022552222017-05-12","mean_height",18.0833333333333,150,15.4,100,24,1,17,2.68333333333333,"I_24_L_100_N_1"
"2506","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.4838709677419,100,24,2,34,1.5994623655914,"I_24_L_100_N_2"
"2507","15111212022552222017-05-12","mean_height",18.0833333333333,150,21.6521739130435,100,24,3,51,-3.56884057971014,"I_24_L_100_N_3"
"2508","15111212022552222017-05-12","mean_height",18.0833333333333,150,13.8333333333333,100,32,1,13,4.25,"I_32_L_100_N_1"
"2509","15111212022552222017-05-12","mean_height",18.0833333333333,150,15.7916666666667,100,32,2,26,2.29166666666667,"I_32_L_100_N_2"
"2510","15111212022552222017-05-12","mean_height",18.0833333333333,150,14.4571428571429,100,32,3,39,3.62619047619047,"I_32_L_100_N_3"
"2511","15111212022552222017-05-12","mean_height",18.0833333333333,150,21,100,40,1,10,-2.91666666666667,"I_40_L_100_N_1"
"2512","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.05,100,40,2,20,2.03333333333333,"I_40_L_100_N_2"
"2513","15111212022552222017-05-12","mean_height",18.0833333333333,150,16.3666666666667,100,40,3,30,1.71666666666667,"I_40_L_100_N_3"
"2514","15111212022552222017-06-20","mean_height",20.5928571428571,150,26.1,25,8,1,12,-5.50714285714286,"I_8_L_25_N_1"
"2515","15111212022552222017-06-20","mean_height",20.5928571428571,150,16.1666666666667,25,8,2,24,4.42619047619047,"I_8_L_25_N_2"
"2516","15111212022552222017-06-20","mean_height",20.5928571428571,150,15.6571428571429,25,8,3,36,4.93571428571429,"I_8_L_25_N_3"
"2517","15111212022552222017-06-20","mean_height",20.5928571428571,150,20.5,25,16,1,6,0.0928571428571416,"I_16_L_25_N_1"
"2518","15111212022552222017-06-20","mean_height",20.5928571428571,150,28.5454545454545,25,16,2,12,-7.95259740259741,"I_16_L_25_N_2"
"2519","15111212022552222017-06-20","mean_height",20.5928571428571,150,25.7058823529412,25,16,3,18,-5.11302521008404,"I_16_L_25_N_3"
"2520","15111212022552222017-06-20","mean_height",20.5928571428571,150,11.75,25,24,1,4,8.84285714285714,"I_24_L_25_N_1"
"2521","15111212022552222017-06-20","mean_height",20.5928571428571,150,17.875,25,24,2,8,2.71785714285714,"I_24_L_25_N_2"
"2522","15111212022552222017-06-20","mean_height",20.5928571428571,150,15.2727272727273,25,24,3,12,5.32012987012987,"I_24_L_25_N_3"
"2523","15111212022552222017-06-20","mean_height",20.5928571428571,150,12.6666666666667,25,32,1,3,7.92619047619048,"I_32_L_25_N_1"
"2524","15111212022552222017-06-20","mean_height",20.5928571428571,150,15,25,32,2,6,5.59285714285714,"I_32_L_25_N_2"
"2525","15111212022552222017-06-20","mean_height",20.5928571428571,150,23.6666666666667,25,32,3,9,-3.07380952380953,"I_32_L_25_N_3"
"2526","15111212022552222017-06-20","mean_height",20.5928571428571,150,15.6666666666667,25,40,1,3,4.92619047619048,"I_40_L_25_N_1"
"2527","15111212022552222017-06-20","mean_height",20.5928571428571,150,17.5,25,40,2,6,3.09285714285714,"I_40_L_25_N_2"
"2528","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.1111111111111,25,40,3,9,1.48174603174603,"I_40_L_25_N_3"
"2529","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.4545454545455,50,8,1,25,1.13831168831169,"I_8_L_50_N_1"
"2530","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.1702127659574,50,8,2,50,1.42264437689969,"I_8_L_50_N_2"
"2531","15111212022552222017-06-20","mean_height",20.5928571428571,150,22.5507246376812,50,8,3,75,-1.95786749482402,"I_8_L_50_N_3"
"2532","15111212022552222017-06-20","mean_height",20.5928571428571,150,23,50,16,1,13,-2.40714285714286,"I_16_L_50_N_1"
"2533","15111212022552222017-06-20","mean_height",20.5928571428571,150,29.5,50,16,2,26,-8.90714285714286,"I_16_L_50_N_2"
"2534","15111212022552222017-06-20","mean_height",20.5928571428571,150,20.3684210526316,50,16,3,39,0.224436090225563,"I_16_L_50_N_3"
"2535","15111212022552222017-06-20","mean_height",20.5928571428571,150,20.7777777777778,50,24,1,9,-0.184920634920637,"I_24_L_50_N_1"
"2536","15111212022552222017-06-20","mean_height",20.5928571428571,150,22.6875,50,24,2,18,-2.09464285714286,"I_24_L_50_N_2"
"2537","15111212022552222017-06-20","mean_height",20.5928571428571,150,18.36,50,24,3,27,2.23285714285714,"I_24_L_50_N_3"
"2538","15111212022552222017-06-20","mean_height",20.5928571428571,150,13.8571428571429,50,32,1,7,6.73571428571428,"I_32_L_50_N_1"
"2539","15111212022552222017-06-20","mean_height",20.5928571428571,150,26.9230769230769,50,32,2,14,-6.33021978021978,"I_32_L_50_N_2"
"2540","15111212022552222017-06-20","mean_height",20.5928571428571,150,22.6111111111111,50,32,3,21,-2.01825396825397,"I_32_L_50_N_3"
"2541","15111212022552222017-06-20","mean_height",20.5928571428571,150,25.25,50,40,1,5,-4.65714285714286,"I_40_L_50_N_1"
"2542","15111212022552222017-06-20","mean_height",20.5928571428571,150,17,50,40,2,10,3.59285714285714,"I_40_L_50_N_2"
"2543","15111212022552222017-06-20","mean_height",20.5928571428571,150,21.3333333333333,50,40,3,15,-0.740476190476191,"I_40_L_50_N_3"
"2544","15111212022552222017-06-20","mean_height",20.5928571428571,150,23.8666666666667,100,8,1,50,-3.27380952380953,"I_8_L_100_N_1"
"2545","15111212022552222017-06-20","mean_height",20.5928571428571,150,21.8021978021978,100,8,2,100,-1.20934065934066,"I_8_L_100_N_2"
"2546","15111212022552222017-06-20","mean_height",20.5928571428571,150,20.5928571428571,100,8,3,150,0,"NWERN Base"
"2547","15111212022552222017-06-20","mean_height",20.5928571428571,150,18.0952380952381,100,16,1,25,2.49761904761905,"I_16_L_100_N_1"
"2548","15111212022552222017-06-20","mean_height",20.5928571428571,150,18,100,16,2,50,2.59285714285714,"I_16_L_100_N_2"
"2549","15111212022552222017-06-20","mean_height",20.5928571428571,150,18.1617647058824,100,16,3,75,2.43109243697479,"I_16_L_100_N_3"
"2550","15111212022552222017-06-20","mean_height",20.5928571428571,150,20.8125,100,24,1,17,-0.219642857142858,"I_24_L_100_N_1"
"2551","15111212022552222017-06-20","mean_height",20.5928571428571,150,25.5714285714286,100,24,2,34,-4.97857142857143,"I_24_L_100_N_2"
"2552","15111212022552222017-06-20","mean_height",20.5928571428571,150,23.8409090909091,100,24,3,51,-3.24805194805195,"I_24_L_100_N_3"
"2553","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.8181818181818,100,32,1,13,0.774675324675325,"I_32_L_100_N_1"
"2554","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.2857142857143,100,32,2,26,1.30714285714286,"I_32_L_100_N_2"
"2555","15111212022552222017-06-20","mean_height",20.5928571428571,150,17.7575757575758,100,32,3,39,2.83528138528138,"I_32_L_100_N_3"
"2556","15111212022552222017-06-20","mean_height",20.5928571428571,150,21.3333333333333,100,40,1,10,-0.740476190476191,"I_40_L_100_N_1"
"2557","15111212022552222017-06-20","mean_height",20.5928571428571,150,19,100,40,2,20,1.59285714285714,"I_40_L_100_N_2"
"2558","15111212022552222017-06-20","mean_height",20.5928571428571,150,19.7241379310345,100,40,3,30,0.868719211822658,"I_40_L_100_N_3"
"2559","15111212022552222017-08-09","mean_height",21.4444444444444,150,14,25,8,1,12,7.44444444444444,"I_8_L_25_N_1"
"2560","15111212022552222017-08-09","mean_height",21.4444444444444,150,21,25,8,2,24,0.444444444444443,"I_8_L_25_N_2"
"2561","15111212022552222017-08-09","mean_height",21.4444444444444,150,18.0857142857143,25,8,3,36,3.35873015873016,"I_8_L_25_N_3"
"2562","15111212022552222017-08-09","mean_height",21.4444444444444,150,32.5,25,16,1,6,-11.0555555555556,"I_16_L_25_N_1"
"2563","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.6666666666667,25,16,2,12,1.77777777777778,"I_16_L_25_N_2"
"2564","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.7222222222222,25,16,3,18,1.72222222222222,"I_16_L_25_N_3"
"2565","15111212022552222017-08-09","mean_height",21.4444444444444,150,13.75,25,24,1,4,7.69444444444444,"I_24_L_25_N_1"
"2566","15111212022552222017-08-09","mean_height",21.4444444444444,150,15.875,25,24,2,8,5.56944444444444,"I_24_L_25_N_2"
"2567","15111212022552222017-08-09","mean_height",21.4444444444444,150,14.9166666666667,25,24,3,12,6.52777777777778,"I_24_L_25_N_3"
"2568","15111212022552222017-08-09","mean_height",21.4444444444444,150,16.6666666666667,25,32,1,3,4.77777777777778,"I_32_L_25_N_1"
"2569","15111212022552222017-08-09","mean_height",21.4444444444444,150,14.6666666666667,25,32,2,6,6.77777777777778,"I_32_L_25_N_2"
"2570","15111212022552222017-08-09","mean_height",21.4444444444444,150,15,25,32,3,9,6.44444444444444,"I_32_L_25_N_3"
"2571","15111212022552222017-08-09","mean_height",21.4444444444444,150,28.3333333333333,25,40,1,3,-6.88888888888889,"I_40_L_25_N_1"
"2572","15111212022552222017-08-09","mean_height",21.4444444444444,150,16,25,40,2,6,5.44444444444444,"I_40_L_25_N_2"
"2573","15111212022552222017-08-09","mean_height",21.4444444444444,150,20.5555555555556,25,40,3,9,0.888888888888886,"I_40_L_25_N_3"
"2574","15111212022552222017-08-09","mean_height",21.4444444444444,150,26.76,50,8,1,25,-5.31555555555556,"I_8_L_50_N_1"
"2575","15111212022552222017-08-09","mean_height",21.4444444444444,150,23.36,50,8,2,50,-1.91555555555556,"I_8_L_50_N_2"
"2576","15111212022552222017-08-09","mean_height",21.4444444444444,150,22.2054794520548,50,8,3,75,-0.761035007610353,"I_8_L_50_N_3"
"2577","15111212022552222017-08-09","mean_height",21.4444444444444,150,25.1818181818182,50,16,1,13,-3.73737373737374,"I_16_L_50_N_1"
"2578","15111212022552222017-08-09","mean_height",21.4444444444444,150,21.7083333333333,50,16,2,26,-0.263888888888889,"I_16_L_50_N_2"
"2579","15111212022552222017-08-09","mean_height",21.4444444444444,150,25.8378378378378,50,16,3,39,-4.3933933933934,"I_16_L_50_N_3"
"2580","15111212022552222017-08-09","mean_height",21.4444444444444,150,15.25,50,24,1,9,6.19444444444444,"I_24_L_50_N_1"
"2581","15111212022552222017-08-09","mean_height",21.4444444444444,150,16.6470588235294,50,24,2,18,4.79738562091503,"I_24_L_50_N_2"
"2582","15111212022552222017-08-09","mean_height",21.4444444444444,150,21.2,50,24,3,27,0.244444444444444,"I_24_L_50_N_3"
"2583","15111212022552222017-08-09","mean_height",21.4444444444444,150,15,50,32,1,7,6.44444444444444,"I_32_L_50_N_1"
"2584","15111212022552222017-08-09","mean_height",21.4444444444444,150,26.9230769230769,50,32,2,14,-5.47863247863248,"I_32_L_50_N_2"
"2585","15111212022552222017-08-09","mean_height",21.4444444444444,150,18.8333333333333,50,32,3,21,2.61111111111111,"I_32_L_50_N_3"
"2586","15111212022552222017-08-09","mean_height",21.4444444444444,150,17.2,50,40,1,5,4.24444444444444,"I_40_L_50_N_1"
"2587","15111212022552222017-08-09","mean_height",21.4444444444444,150,21.6,50,40,2,10,-0.155555555555559,"I_40_L_50_N_2"
"2588","15111212022552222017-08-09","mean_height",21.4444444444444,150,22.8571428571429,50,40,3,15,-1.41269841269841,"I_40_L_50_N_3"
"2589","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.1224489795918,100,8,1,50,2.32199546485261,"I_8_L_100_N_1"
"2590","15111212022552222017-08-09","mean_height",21.4444444444444,150,22.6421052631579,100,8,2,100,-1.19766081871345,"I_8_L_100_N_2"
"2591","15111212022552222017-08-09","mean_height",21.4444444444444,150,21.4444444444444,100,8,3,150,0,"NWERN Base"
"2592","15111212022552222017-08-09","mean_height",21.4444444444444,150,18.8333333333333,100,16,1,25,2.61111111111111,"I_16_L_100_N_1"
"2593","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.8333333333333,100,16,2,50,1.61111111111111,"I_16_L_100_N_2"
"2594","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.2957746478873,100,16,3,75,2.14866979655712,"I_16_L_100_N_3"
"2595","15111212022552222017-08-09","mean_height",21.4444444444444,150,18.6666666666667,100,24,1,17,2.77777777777778,"I_24_L_100_N_1"
"2596","15111212022552222017-08-09","mean_height",21.4444444444444,150,27.2903225806452,100,24,2,34,-5.84587813620072,"I_24_L_100_N_2"
"2597","15111212022552222017-08-09","mean_height",21.4444444444444,150,24.4782608695652,100,24,3,51,-3.03381642512078,"I_24_L_100_N_3"
"2598","15111212022552222017-08-09","mean_height",21.4444444444444,150,20.5833333333333,100,32,1,13,0.861111111111111,"I_32_L_100_N_1"
"2599","15111212022552222017-08-09","mean_height",21.4444444444444,150,16.5652173913043,100,32,2,26,4.8792270531401,"I_32_L_100_N_2"
"2600","15111212022552222017-08-09","mean_height",21.4444444444444,150,17.9428571428571,100,32,3,39,3.5015873015873,"I_32_L_100_N_3"
"2601","15111212022552222017-08-09","mean_height",21.4444444444444,150,20.1,100,40,1,10,1.34444444444444,"I_40_L_100_N_1"
"2602","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.3,100,40,2,20,2.14444444444444,"I_40_L_100_N_2"
"2603","15111212022552222017-08-09","mean_height",21.4444444444444,150,19.5666666666667,100,40,3,30,1.87777777777778,"I_40_L_100_N_3"
"2604","15111212022552222017-09-18","mean_height",21.4344827586207,150,20.1666666666667,25,8,1,12,1.26781609195402,"I_8_L_25_N_1"
"2605","15111212022552222017-09-18","mean_height",21.4344827586207,150,19.4583333333333,25,8,2,24,1.97614942528736,"I_8_L_25_N_2"
"2606","15111212022552222017-09-18","mean_height",21.4344827586207,150,17.2222222222222,25,8,3,36,4.21226053639847,"I_8_L_25_N_3"
"2607","15111212022552222017-09-18","mean_height",21.4344827586207,150,20.3333333333333,25,16,1,6,1.10114942528736,"I_16_L_25_N_1"
"2608","15111212022552222017-09-18","mean_height",21.4344827586207,150,17.5,25,16,2,12,3.93448275862069,"I_16_L_25_N_2"
"2609","15111212022552222017-09-18","mean_height",21.4344827586207,150,16.2222222222222,25,16,3,18,5.21226053639847,"I_16_L_25_N_3"
"2610","15111212022552222017-09-18","mean_height",21.4344827586207,150,17.25,25,24,1,4,4.18448275862069,"I_24_L_25_N_1"
"2611","15111212022552222017-09-18","mean_height",21.4344827586207,150,18.875,25,24,2,8,2.55948275862069,"I_24_L_25_N_2"
"2612","15111212022552222017-09-18","mean_height",21.4344827586207,150,16.3333333333333,25,24,3,12,5.10114942528736,"I_24_L_25_N_3"
"2613","15111212022552222017-09-18","mean_height",21.4344827586207,150,16.3333333333333,25,32,1,3,5.10114942528736,"I_32_L_25_N_1"
